Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80;WG
8;6.516666667;6.283333333;7.116666667;8.05;6.716666667;6.483333333;7.483333333;9.383333333;7.583333333;6.883333333;5.930051766;4.476632632;2.2124272;9.30499953;6.255111686;10.52078618;5.692953314;8.423769509;9.67996893;7.035933931;54.3537623;109.6728344;49.21934413;44.39281274;60.5713201;38.17143499;59.36806623;19.52258493;20.43834965;36.90246367;88.27
9;6.783333333;6.416666667;7.283333333;8.15;6.683333333;6.416666667;7.616666667;9.416666667;7.416666667;7.116666667;5.591929954;4.254116405;2.048365392;9.08335747;6.243326213;11.37622705;4.925093986;7.930274863;10.55286684;7.404987032;52.65111163;110.9878341;48.83077971;42.63731152;62.70222628;35.66441801;60.38430297;17.6017052;22.75034235;33.97734903;84.42
10;7.05;6.55;7.45;8.25;6.65;6.35;7.75;9.45;7.25;7.35;5.253808143;4.031600179;1.884303585;8.86171541;6.23154074;12.23166792;4.157234658;7.436780217;11.42576474;7.774040134;50.94846095;112.3028337;48.44221529;40.8818103;64.83313245;33.15740102;61.40053972;15.68082547;25.06233505;31.05223439;64.13
11;7.816666667;7.216666667;8.083333333;9.116666667;6.75;6.916666667;8.683333333;9.85;7.583333333;7.983333333;4.845326078;3.843636178;1.654085678;8.068617735;5.68415714;10.82012009;3.442624797;6.799679263;10.60623246;6.842981215;51.41965135;108.9193747;72.72582319;39.32648163;81.14620457;34.70060414;60.67751258;12.28862841;24.92495236;30.25973075;60.12
12;8.583333333;7.883333333;8.716666667;9.983333333;6.85;7.483333333;9.616666667;10.25;7.916666667;8.616666667;4.436844014;3.655672177;1.423867772;7.275520061;5.136773539;9.40857227;2.728014937;6.162578309;9.786700176;5.911922297;51.89084175;105.5359157;97.00943109;37.77115296;97.45927669;36.24380726;59.95448545;8.896431356;24.78756966;29.4672271;54.9
14;9.05;8.683333333;9.75;10.68333333;7.65;7.85;10.48333333;10.55;8.016666667;9.183333333;4.481928966;3.56198766;1.462441577;6.663243038;5.134622073;8.504325801;2.555662906;5.11622889;9.011974519;5.304177809;50.25887475;100.9124931;110.7665338;38.10526677;96.27958169;41.69674745;52.89051557;9.631783629;27.29098583;33.41280994;56.06
15;8.75;8.816666667;10.15;10.51666667;8.35;7.65;10.41666667;10.45;7.783333333;9.116666667;4.935495982;3.656267144;1.731233288;6.844063689;5.679854209;9.011627156;3.097920737;4.706980425;9.056781146;5.627492238;48.15571735;99.67252955;100.2400287;39.99470926;78.78681457;45.60648453;46.54957282;13.75933296;29.93178469;38.15089642;49.74
16;8.45;8.95;10.55;10.35;9.05;7.45;10.35;10.35;7.55;9.05;5.389062998;3.750546627;2.000025;7.024884341;6.225086345;9.518928511;3.640178567;4.29773196;9.101587774;5.950806668;46.05255994;98.43256595;89.71352349;41.88415174;61.29404746;49.5162216;40.20863007;17.88688229;32.57258355;42.8889829;52.32
17;8.35;9.016666667;10.65;10.38333333;9.55;7.183333333;9.983333333;10.08333333;7.216666667;8.85;5.561140077;3.925511584;2.300275253;7.410682772;6.215038058;8.352123376;3.903365844;4.28038921;8.368423144;5.90604717;47.60296214;101.8514501;94.59954327;46.49205562;66.4456611;56.57480869;45.30069188;28.64454544;39.32547476;50.32510188;60.07
18;8.25;9.083333333;10.75;10.41666667;10.05;6.916666667;9.616666667;9.816666667;6.883333333;8.65;5.733217156;4.100476541;2.600525505;7.796481203;6.204989771;7.185318241;4.166553121;4.263046461;7.635258515;5.861287672;49.15336433;105.2703342;99.48556305;51.09995951;71.59727474;63.63339578;50.39275368;39.4022086;46.07836597;57.76122087;72.4
19;8.15;9.15;10.85;10.45;10.55;6.65;9.25;9.55;6.55;8.45;5.905294235;4.275441498;2.900775758;8.182279633;6.194941485;6.018513105;4.429740399;4.245703711;6.902093885;5.816528174;50.70376652;108.6892184;104.3715828;55.70786339;76.74888839;70.69198286;55.48481549;50.15987175;52.83125718;65.19733985;77.57
20;8.15;9.016666667;10.55;10.05;10.58333333;7.15;9.05;9.883333333;6.583333333;8.55;5.885195444;4.167635931;3.077261582;8.554410405;6.900378127;7.411296158;4.627230489;6.456015843;7.149318825;6.546338876;51.86545637;107.9472038;87.06837532;52.26928636;71.88953326;68.10544429;56.9947303;44.11954325;53.99081561;58.83602058;103.66
21;8.15;8.883333333;10.25;9.65;10.61666667;7.65;8.85;10.21666667;6.616666667;8.65;5.865096653;4.059830364;3.253747405;8.926541177;7.605814768;8.80407921;4.824720579;8.666327974;7.396543764;7.276149578;53.02714623;107.2051893;69.7651678;48.83070933;67.03017813;65.51890573;58.50464511;38.07921474;55.15037404;52.47470132;106.35
22;8.15;8.75;9.95;9.25;10.65;8.15;8.65;10.55;6.65;8.75;5.844997861;3.952024797;3.430233228;9.298671948;8.31125141;10.19686226;5.022210669;10.87664011;7.643768704;8.00596028;54.18883608;106.4631747;52.46196029;45.39213229;62.170823;62.93236716;60.01455992;32.03888624;56.30993247;46.11338205;98.97
23;8.083333333;8.616666667;9.483333333;9.05;10.85;9.35;8.416666667;10.71666667;7.283333333;8.45;5.849241886;4.01148303;3.692718466;8.583436106;7.803794478;11.83939495;4.84845893;10.49018278;8.700443176;7.089908094;51.725408;105.5981244;43.54613587;41.59511898;62.45380509;54.0958699;55.79003221;34.14456683;57.45193335;40.24718565;99.71
24;8.016666667;8.483333333;9.016666667;8.85;11.05;10.55;8.183333333;10.88333333;7.916666667;8.15;5.853485911;4.070941263;3.955203703;7.868200263;7.296337546;13.48192763;4.674707192;10.10372546;9.757117648;6.173855909;49.26197993;104.7330741;34.63031145;37.79810567;62.73678719;45.25937264;51.56550449;36.25024741;58.59393422;34.38098925;98.18
1;7.95;8.35;8.55;8.65;11.25;11.75;7.95;11.05;8.55;7.85;5.857729936;4.130399496;4.217688941;7.15296442;6.788880615;15.12446032;4.500955454;9.717268135;10.81379212;5.257803724;46.79855185;103.8680238;25.71448703;34.00109236;63.01976928;36.42287538;47.34097678;38.35592799;59.7359351;28.51479285;97.86
2;7.85;8.183333333;8.183333333;8.45;11.11666667;12.01666667;8.016666667;11.05;9.516666667;7.816666667;5.678035439;3.9528309;4.139200293;7.536755019;7.64002631;16.16812579;4.627747565;10.99531157;12.92981728;5.96566766;45.79274282;104.3490125;23.69749216;34.10153622;54.88381889;33.22582929;50.97098951;36.73809995;50.15856857;29.42873615;103.98
3;7.75;8.016666667;7.816666667;8.25;10.98333333;12.28333333;8.083333333;11.05;10.48333333;7.783333333;5.498340941;3.775262303;4.060711645;7.920545618;8.491172005;17.21179125;4.754539675;12.27335501;15.04584245;6.673531596;44.78693379;104.8300011;21.68049728;34.20198009;46.7478685;30.02878319;54.60100224;35.12027191;40.58120204;30.34267944;89.33
4;7.65;7.85;7.45;8.05;10.85;12.55;8.15;11.05;11.45;7.75;5.318646444;3.597693706;3.982222997;8.304336217;9.3423177;18.25545672;4.881331785;13.55139845;17.16186761;7.381395532;43.78112476;105.3109898;19.6635024;34.30242395;38.61191811;26.8317371;58.23101498;33.50244387;31.00383552;31.25662274;93.43
5;7.416666667;7.516666667;6.983333333;8.083333333;11.15;12.75;7.816666667;11.08333333;11.78333333;7.55;5.34895283;3.715842024;3.796242314;8.414582087;8.627813619;16.46770421;4.629741294;13.19830481;15.99303593;7.101829761;42.48758282;99.578992;29.49054285;36.28689598;47.76455736;27.8432093;56.21597815;34.27327274;31.17756988;32.03538682;77.78
6;7.183333333;7.183333333;6.516666667;8.116666667;11.45;12.95;7.483333333;11.11666667;12.11666667;7.35;5.379259216;3.833990343;3.61026163;8.524827957;7.913309538;14.6799517;4.378150802;12.84521116;14.82420425;6.822263991;41.19404087;93.84699426;39.31758329;38.27136801;56.91719661;28.8546815;54.20094133;35.0441016;31.35130424;32.81415089;81.52
7;6.95;6.85;6.05;8.15;11.75;13.15;7.15;11.15;12.45;7.15;5.409565602;3.952138662;3.424280946;8.635073827;7.198805456;12.89219919;4.126560311;12.49211751;13.65537257;6.54269822;39.90049892;88.11499651;49.14462374;40.25584004;66.06983586;29.86615369;52.18590451;35.81493047;31.5250386;33.59291496;84.84
8;6.883333333;6.816666667;6.216666667;8.183333333;11.55;12.91666667;7.516666667;11.41666667;12.38333333;7.116666667;5.061880036;3.916468036;3.180956903;8.155523459;7.59930681;14.17289252;3.964414749;13.61273643;14.77046896;6.346882075;44.95782523;96.77621603;47.51245918;39.33420091;63.88907012;29.18434644;52.65803955;32.8393857;28.38813476;35.4872327;80.84
9;6.816666667;6.783333333;6.383333333;8.216666667;11.35;12.68333333;7.883333333;11.68333333;12.31666667;7.083333333;4.714194469;3.880797411;2.93763286;7.675973091;7.999808164;15.45358586;3.802269187;14.73335535;15.88556536;6.15106593;50.01515153;105.4374356;45.88029461;38.41256177;61.70830438;28.50253919;53.13017459;29.86384092;25.25123092;37.38155043;81.95
10;6.75;6.75;6.55;8.25;11.15;12.45;8.25;11.95;12.25;7.05;4.366508903;3.845126786;2.694308817;7.196422722;8.400309518;16.73427919;3.640123624;15.85397427;17.00066175;5.955249785;55.07247784;114.0986551;44.24813004;37.49092263;59.52753864;27.82073193;53.60230963;26.88829615;22.11432707;39.27586816;59.86
11;6.983333333;6.883333333;6.916666667;8.75;11.88333333;12.51666667;8.783333333;12.65;12.38333333;7.616666667;3.874362336;3.786315146;2.053801599;6.479314025;7.574071702;14.92325395;2.840001763;14.16365895;15.16065312;4.930733485;59.04286216;116.6459401;2.977911813;38.76176304;67.16200318;27.94640228;42.17215861;25.97237281;22.81652428;44.86198178;44.94
12;7.216666667;7.016666667;7.283333333;9.25;12.61666667;12.58333333;9.316666667;13.35;12.51666667;8.183333333;3.38221577;3.727503505;1.413294381;5.762205327;6.747833885;13.11222871;2.039879902;12.47334364;13.3206445;3.906217186;63.01324648;119.1932251;-38.29230642;40.03260344;74.79646771;28.07207262;30.74200758;25.05644947;23.51872149;50.44809539;36.08
14;7.45;7.35;7.616666667;9.65;12.85;12.61666667;9.983333333;13.71666667;12.75;8.65;3.544780923;3.777368416;1.341696803;5.318121376;6.671653537;12.59109565;1.591786718;11.70728539;12.246637;3.585509016;63.72037199;120.4644014;-11.7689345;42.0058886;76.42296601;27.3945261;25.93006851;25.15032843;20.19725864;54.66069535;25.8
15;7.45;7.55;7.583333333;9.55;12.35;12.58333333;10.11666667;13.38333333;12.85;8.55;4.199492643;3.886044966;1.910606442;5.591146124;7.421711006;13.88098783;1.943815395;12.63154244;13.01263813;4.289317145;60.45711318;119.1882927;56.02465564;42.70833334;70.41499976;26.59130923;32.54828046;26.16013072;16.17359858;53.2871817;18.37
16;7.45;7.75;7.55;9.45;11.85;12.55;10.25;13.05;12.95;8.45;4.854204363;3.994721517;2.479516082;5.864170871;8.171768474;15.17088;2.295844071;13.5557995;13.77863927;4.993125274;57.19385437;117.912184;123.8182458;43.41077809;64.40703352;25.78809236;39.16649242;27.16993301;12.14993852;51.91366804;22.59
18;7.516666667;7.883333333;7.55;9.316666667;10.91666667;12.68333333;9.05;12.31666667;13.15;7.85;5.159022167;3.917089047;2.666614053;5.571136825;7.338301319;12.41728004;3.409890129;12.5214882;12.14478606;4.177496214;48.30179306;117.8510394;126.2678508;34.85916614;83.67767147;33.98560225;47.01160778;31.90500227;18.92238269;48.09275378;55.64
19;7.55;7.95;7.55;9.25;10.45;12.75;8.45;11.95;13.25;7.55;5.311431069;3.878272811;2.760163039;5.424619802;6.921567741;11.04048006;3.966913158;12.00433255;11.32785946;3.769681684;43.85576241;117.8204671;127.4926533;30.58336017;93.31299045;38.08435719;50.93416546;34.2725369;22.30860478;46.18229666;56.53
20;7.55;7.85;7.716666667;9.016666667;9.95;12.31666667;8.283333333;11.68333333;12.91666667;7.25;5.147001645;3.880466944;2.282023717;5.887753971;7.34643714;11.95696254;4.215008579;12.15253628;12.17702853;4.109352796;45.83669389;118.5899923;111.2251247;33.14418962;87.81249903;36.55429332;54.53899882;32.12192608;21.80980153;47.6524429;73.14
22;7.55;7.65;8.05;8.55;8.95;11.45;7.95;11.15;12.25;6.65;4.818142796;3.88485521;1.325745074;6.814022307;8.196175938;13.78992748;4.711199423;12.44894373;13.87536666;4.788695021;49.79855685;120.1290426;78.69006753;38.26584853;76.8115162;33.49416558;61.74866554;27.82070443;20.81219504;50.5927354;55.06
23;7.45;7.35;7.783333333;8.45;8.75;11.31666667;7.783333333;10.78333333;11.78333333;6.35;5.311473412;4.010896866;2.060496716;6.862111545;7.69054692;12.52315319;5.060455256;11.74529995;12.26113763;4.646901001;49.93827943;116.4293576;65.65929592;40.7046504;85.38704813;38.51986862;61.316631;30.80754353;20.94954022;52.81411824;60.18
24;7.35;7.05;7.516666667;8.35;8.55;11.18333333;7.616666667;10.41666667;11.31666667;6.05;5.804804028;4.136938522;2.795248358;6.910200782;7.184917902;11.25637889;5.409711088;11.04165616;10.64690859;4.505106981;50.07800202;112.7296725;52.62852431;43.14345227;93.96258006;43.54557166;60.88459646;33.79438262;21.0868854;55.03550108;65.6
1;7.25;6.75;7.25;8.25;8.35;11.05;7.45;10.05;10.85;5.75;6.298134644;4.262980178;3.53;6.95829002;6.679288884;9.989604597;5.758966921;10.33801238;9.032679558;4.363312962;50.21772461;109.0299875;39.59775271;45.58225414;102.538112;48.5712747;60.45256192;36.78122172;21.22423057;57.25688392;61.91
4;7.75;6.85;6.75;8.15;7.55;10.25;7.95;9.35;9.45;5.45;5.416714872;4.213430906;1.822141597;5.936168798;7.761449607;13.61564541;5.690588722;11.09173115;9.270194173;3.993845265;52.19923364;124.5575476;29.23785224;43.0203619;88.8926164;49.34849796;69.208268;34.23449716;37.24073894;56.23035505;57.64
5;7.616666667;6.783333333;6.283333333;8.05;7.516666667;10.18333333;7.75;9.05;9.116666667;5.05;5.229049989;4.0700161;1.751469138;5.761718572;7.298260922;12.89160142;5.480474824;10.6830197;9.109369016;4.229403926;50.46738904;122.7967832;40.90212562;50.72498789;93.7078599;51.72452205;68.78760548;37.02882317;44.61026997;67.20247727;55.64
6;7.483333333;6.716666667;5.816666667;7.95;7.483333333;10.11666667;7.55;8.75;8.783333333;4.65;5.041385106;3.926601294;1.680796678;5.587268346;6.835072237;12.16755744;5.270360927;10.27430824;8.948543859;4.464962587;48.73554444;121.0360187;52.566399;58.42961389;98.5231034;54.10054615;68.36694297;39.82314918;51.97980101;78.17459948;62.33
7;7.35;6.65;5.35;7.85;7.45;10.05;7.35;8.45;8.45;4.25;4.853720223;3.783186488;1.610124219;5.41281812;6.371883552;11.44351345;5.06024703;9.865596789;8.787718703;4.700521248;47.00369984;119.2752543;64.23067238;66.13423988;103.3383469;56.47657024;67.94628045;42.61747518;59.34933204;89.14672169;66.5
8;7.316666667;6.65;5.483333333;7.883333333;7.55;10.05;7.816666667;8.983333333;8.55;4.516666667;4.794491697;3.798098898;1.399060806;5.836651236;6.919422155;12.65522026;4.944064089;10.64428853;9.805193662;5.00525177;48.97231541;119.9578808;65.19026437;61.2965978;95.80472382;51.73716445;64.66343237;40.11925502;56.48564142;81.1086228;60.81
9;7.283333333;6.65;5.616666667;7.916666667;7.65;10.05;8.283333333;9.516666667;8.65;4.783333333;4.735263171;3.813011309;1.187997393;6.260484351;7.466960758;13.86692708;4.827881148;11.42298027;10.82266862;5.309982293;50.94093098;120.6405074;66.14985635;56.45895572;88.27110073;46.99775866;61.38058428;37.62103485;53.62195079;73.07052391;63.5
10;7.25;6.65;5.75;7.95;7.75;10.05;8.75;10.05;8.75;5.05;4.676034645;3.827923719;0.976933979;6.684317467;8.014499361;15.07863389;4.711698208;12.20167202;11.84014358;5.614712815;52.90954655;121.3231339;67.10944834;51.62131364;80.73747765;42.25835288;58.09773619;35.12281469;50.75826016;65.03242502;55.75
11;7.35;6.683333333;5.983333333;8.116666667;8.75;10.28333333;9.083333333;10.81666667;9.583333333;5.916666667;4.302959886;3.72502677;0.927473638;6.035423825;7.693046855;13.52330465;4.129087378;11.2835784;11.17948207;4.979646808;50.38693779;121.0730412;94.85326248;49.35719854;80.94255111;39.14789623;46.20238406;31.85431946;46.02031444;59.84910703;52.06
13;7.55;6.75;6.45;8.45;10.75;10.75;9.75;12.35;11.25;7.65;3.556810369;3.519232871;0.828552955;4.737636542;7.050141843;10.41264616;2.963865719;9.447391174;9.858159057;3.709514793;45.34172028;120.5728557;150.3408908;44.82896833;81.35269804;32.92698293;22.4116798;25.31732901;36.54442299;49.48247105;51.95
14;7.683333333;7.016666667;6.65;8.583333333;10.45;10.61666667;9.783333333;11.91666667;11.11666667;7.583333333;3.691551985;3.497526411;1.16303312;5.18570771;7.223593015;11.51356779;3.24196735;10.40103085;10.51838558;4.294980712;45.70517891;122.5170495;126.1301443;43.26306184;78.0741937;32.08391091;27.05006185;26.30234621;32.95823509;46.30604927;46.83
15;7.816666667;7.283333333;6.85;8.716666667;10.15;10.48333333;9.816666667;11.48333333;10.98333333;7.516666667;3.826293602;3.47581995;1.497513285;5.633778879;7.397044188;12.61448941;3.520068981;11.35467053;11.1786121;4.880446631;46.06863755;124.4612433;101.9193977;41.69715535;74.79568937;31.24083889;31.6884439;27.2873634;29.3720472;43.12962749;35.35
16;7.95;7.55;7.05;8.85;9.85;10.35;9.85;11.05;10.85;7.45;3.961035218;3.45411349;1.83199345;6.081850047;7.57049536;13.71541104;3.798170612;12.3083102;11.83883863;5.46591255;46.43209618;126.4054371;77.70865124;40.13124886;71.51718504;30.39776687;36.32682595;28.2723806;25.7858593;39.95320571;40.56
17;7.916666667;7.45;7.15;9.15;9.85;10.41666667;9.783333333;10.75;10.88333333;7.25;3.601152997;3.568342755;1.798727346;5.867670238;6.954083108;12.10772237;3.419369185;11.88740259;10.89988532;5.193196001;56.40459108;134.4925939;77.58166218;42.22594673;77.27751234;23.43693977;43.72435534;28.62381085;23.32886159;39.45148063;46.94
19;7.85;7.25;7.35;9.75;9.85;10.55;9.65;10.15;10.95;6.85;2.881388554;3.796801285;1.732195139;5.439310618;5.721258603;8.892345023;2.661766331;11.04558735;9.021978719;4.647762903;76.34958087;150.6669075;77.32768406;46.41534249;88.79816694;9.515285568;58.51941411;29.32667136;18.41486618;38.44803046;46.57
20;8.083333333;7.383333333;7.283333333;9.716666667;9.45;10.21666667;9.883333333;9.95;10.81666667;6.716666667;2.815011207;3.64945843;1.752960617;5.424700275;5.171183005;7.899571916;2.353715322;11.43430362;9.720337301;4.560478354;81.6831783;151.9715089;68.8147809;47.64784492;82.59385568;1.312298813;74.35827009;26.05715162;15.59167185;40.07770073;38.04
21;8.316666667;7.516666667;7.216666667;9.683333333;9.05;9.883333333;10.11666667;9.75;10.68333333;6.583333333;2.74863386;3.502115575;1.773726094;5.410089932;4.621107408;6.906798809;2.045664314;11.82301989;10.41869588;4.473193805;87.01677573;153.2761103;60.30187774;48.88034735;76.38954442;-6.890687942;90.19712606;22.78763189;12.76847751;41.70737099;40.19
24;8.416666667;7.65;6.55;9.583333333;8.383333333;8.616666667;9.95;9.483333333;9.683333333;6.316666667;2.696663904;3.236957384;1.019800879;4.042616386;3.551275856;3.148079387;2.027713247;10.56247795;7.545800561;3.268390399;106.7871377;155.4298759;29.55295741;63.265876;111.6712148;-51.78310769;126.961832;20.29729653;-16.53127659;40.35097941;5.56
1;8.35;7.65;6.25;9.55;8.25;8.15;9.75;9.45;9.25;6.25;2.7038676;3.178049716;0.632455532;3.366184784;3.291397879;1.765106229;2.172763218;9.737848838;5.760173608;2.709630971;114.00552;155.854458;18.43494882;69.84238911;132.4142057;-70.12782418;137.424757;20.68688872;-29.76955648;38.85794849;7.46
3;8.083333333;7.516666667;6.116666667;9.55;7.716666667;8.083333333;9.483333333;9.116666667;7.583333333;6.45;2.986837356;3.344538932;1.415439244;3.475404371;4.97370041;1.559507822;2.327722869;9.272299162;6.335626286;2.169262806;118.2255323;152.8956331;81.11106595;102.1039947;131.9537684;-89.16684445;136.9313752;18.4372509;-32.70313246;63.40002305;16.58
4;7.95;7.45;6.05;9.55;7.45;8.05;9.35;8.95;6.75;6.55;3.128322234;3.42778354;1.8069311;3.530014164;5.814851675;1.456708619;2.405202694;9.039524324;6.623352625;1.899078724;120.3355385;151.4162206;112.4491245;118.2347975;131.7235498;-98.68635458;136.6846843;17.31243198;-34.16992046;75.67106033;29.49
5;7.316666667;6.75;5.683333333;8.65;7.383333333;7.616666667;8.383333333;8.883333333;6.116666667;5.916666667;3.316595587;3.747865417;2.404403121;4.3675865;5.975212849;2.148258916;2.801633727;8.125431359;6.461512915;2.327393354;113.7604007;148.7238202;120.1536859;120.8160568;136.4847166;-121.2039747;125.9565118;18.61727141;-37.64793115;92.80931872;40.51
